total_requests,slow_requests,E_pct,servers_on,avg_response_time_sec,p95_response_time_sec,p99_response_time_sec,deadline_violations,deadline_violation_rate_pct,avg_distance_km,avg_network_delay_ms,p95_network_delay_ms,p99_network_delay_ms,avg_load_balance_cv,cycle,total_replicas,cumulative_energy_joule,server_utilization
263,109,41.444866920152094,10,35.77949149886883,120.01151711689187,150.01823080415264,104,39.543726235741445,6.992415736442363,11.43066236692953,20.675509822399302,31.320319601204293,0.4764002012976388,29,123,6211548.300000001,4.78
307,142,46.25407166123779,10,40.61080746104525,150.01120322352287,270.00732277327074,135,43.97394136807818,7.107949303054288,11.4589268432931,21.707502936084385,25.584397076310104,0.5093310697470277,30,122,6530470.500000001,1.7533333333333334
295,137,46.440677966101696,10,40.64144712372753,150.021554299678,303.02514513549073,131,44.40677966101695,6.666236842692658,10.938649151258101,21.76165985063087,25.97465597723962,0.5570517002669685,31,128,6849344.100000001,2.046666666666667
327,161,49.235474006116206,10,37.384174930768474,120.01477974707471,194.81249804743862,151,46.17737003058104,6.76258796679373,11.086245753170642,20.204215132111422,23.969323523552784,0.49617451411347563,32,128,7159548.9,1.9666666666666666
418,234,55.98086124401914,10,47.98225859832243,150.02175772955974,296.63882754457165,220,52.63157894736842,6.708042007994349,10.96673229372852,23.4767962638126,27.835783391911995,0.5074259066317733,33,130,7549990.5,2.18
349,176,50.429799426934096,10,37.45160386366108,134.01466053829867,200.01512395817153,169,48.42406876790831,6.123798102441918,10.343118675403238,19.787113485394517,24.032948378783512,0.5552296802088438,34,123,7841992.2,2.7866666666666666
354,177,50.0,10,42.85263397863547,153.51574754187482,323.5278262511434,172,48.58757062146893,6.47678346251284,10.826069030946444,19.52928412231191,24.539536739535944,0.5424747499038812,35,122,8177431.8,2.3266666666666667
422,237,56.161137440758296,10,44.18183582004811,150.01242177439505,300.0201133529026,226,53.55450236966825,6.880285244602929,11.219706304035968,22.343611181773678,25.38674663629522,0.4346348696600393,36,127,8559022.5,2.36
412,223,54.12621359223301,10,45.324531451415325,154.51756688126417,240.01017401009634,213,51.699029126213595,7.0659544167765596,11.424655298825002,22.497566826229704,24.650556119148227,0.5239744080206608,37,132,8925304.5,2.8133333333333335
381,195,51.181102362204726,10,43.96590642455086,150.00685316568232,246.00340251860504,188,49.343832020997375,6.287080959107819,10.525847123034316,21.520446407141684,26.011619910788003,0.5751300082451236,38,134,9293269.5,2.7466666666666666
438,258,58.9041095890411,10,39.88986215403649,150.00811229678018,206.31127023049302,253,57.76255707762557,6.579740200444879,10.866720246541611,20.31319264347381,25.179747285970954,0.5401793519331035,39,128,9622076.7,2.54
415,227,54.69879518072289,10,49.297359728148685,175.0075440542072,267.21995565130186,216,52.04819277108434,6.415103634940137,10.612740196878185,21.707502936084385,27.46603728243526,0.5597766672485721,40,131,10029003.0,2.92
424,224,52.83018867924528,10,37.48951606301894,120.01230948669416,195.41002864193223,216,50.943396226415096,6.442987721459653,10.742478113281305,19.590275872195456,25.25807136447202,0.5156257293746077,41,135,10386857.7,2.7666666666666666
387,205,52.97157622739018,10,43.59742156919636,150.01821809443922,215.61347962184493,198,51.16279069767442,6.565369553051303,10.858261702812998,21.067740736912945,25.416183935871903,0.5223785256299811,42,135,10750115.1,2.8266666666666667
441,257,58.276643990929706,10,41.17402159739109,150.0059157017453,206.0133197328329,248,56.235827664399096,6.534770489537302,10.75629126863882,21.067668252374407,24.910454170073816,0.5281238982484251,43,133,11081420.1,2.58
422,232,54.976303317535546,10,46.6672757308274,164.75875593407017,270.0170291399543,220,52.132701421800945,6.525606013315151,10.877626561989393,20.73359697954896,23.78823739712686,0.5451161533806571,44,138,11503570.5,2.94
412,218,52.9126213592233,10,40.57638326689612,125.01460475477963,180.01267495482404,212,51.45631067961165,6.537978415662552,10.849286313601585,21.066611219139368,24.82343521021086,0.486700424625816,45,140,11873787.3,2.8133333333333335
431,239,55.45243619489559,10,41.56043043726633,150.00692034887572,200.0113965500893,230,53.364269141531324,6.188284874868187,10.546446547069335,20.09499857710681,24.71710341795509,0.4964209880464004,46,129,12213938.100000001,2.7466666666666666
